10746,CHOPS,1,1997-11-19 00:00:00,1997-11-21 00:00:00,157,15
10747,PICCO,6,1997-11-19 00:00:00,1997-11-26 00:00:00,586,65
10748,SAVEA,3,1997-11-20 00:00:00,1997-11-28 00:00:00,1162,75
10749,ISLAT,4,1997-11-20 00:00:00,1997-12-19 00:00:00,307,65
10750,WARTH,9,1997-11-21 00:00:00,1997-11-24 00:00:00,396,50
10751,RICSU,3,1997-11-24 00:00:00,1997-12-03 00:00:00,653,95
10752,NORTS,7,1997-11-24 00:00:00,1997-11-28 00:00:00,6,95
10753,FRANS,3,1997-11-25 00:00:00,1997-11-27 00:00:00,38,50
10754,MAGAA,6,1997-11-25 00:00:00,1997-11-27 00:00:00,11,90
10755,BONAP,4,1997-11-26 00:00:00,1997-11-28 00:00:00,83,55
10756,SPLIR,1,1997-11-27 00:00:00,1997-12-02 00:00:00,366,05
10757,SAVEA,6,1997-11-27 00:00:00,1997-12-15 00:00:00,40,95
10758,RICSU,3,1997-11-28 00:00:00,1997-12-04 00:00:00,690,85
10759,ANATR,3,1997-11-28 00:00:00,1997-12-12 00:00:00,59,95
10760,MAISD,4,1997-12-01 00:00:00,1997-12-10 00:00:00,778,20
10761,RATTC,3,1997-12-02 00:00:00,1997-12-08 00:00:00,93,30
10762,FOLKO,3,1997-12-02 00:00:00,1997-12-09 00:00:00,1643,70
10763,FOLIG,3,1997-12-03 00:00:00,1997-12-08 00:00:00,186,75
10764,ERNSH,6,1997-12-03 00:00:00,1997-12-08 00:00:00,727,25
10765,QUICK,3,1997-12-04 00:00:00,1997-12-09 00:00:00,213,70
10766,OTTIK,4,1997-12-05 00:00:00,1997-12-09 00:00:00,787,75
10767,SUPRD,4,1997-12-05 00:00:00,1997-12-15 00:00:00,7,95
10768,AROUT,3,1997-12-08 00:00:00,1997-12-15 00:00:00,731,60
10769,VAFFE,3,1997-12-08 00:00:00,1997-12-12 00:00:00,325,30
10770,HANAR,1,1997-12-09 00:00:00,1997-12-17 00:00:00,26,60
10771,ERNSH,9,1997-12-10 00:00:00,1998-01-02 00:00:00,55,95
10772,LEHMS,3,1997-12-10 00:00:00,1997-12-19 00:00:00,456,40
10773,ERNSH,1,1997-12-11 00:00:00,1997-12-16 00:00:00,482,15
10774,FOLKO,4,1997-12-11 00:00:00,1997-12-12 00:00:00,2,41
10775,THECR,7,1997-12-12 00:00:00,1997-12-26 00:00:00,101,25
10776,ERNSH,1,1997-12-15 00:00:00,1997-12-18 00:00:00,1757,65
10777,GOURL,7,1997-12-15 00:00:00,1998-01-21 00:00:00,15,05
10778,BERGS,3,1997-12-16 00:00:00,1997-12-24 00:00:00,33,95
10779,MORGK,3,1997-12-16 00:00:00,1998-01-14 00:00:00,290,65
10780,LILAS,7,1997-12-16 00:00:00,1997-12-25 00:00:00,210,65
10781,WARTH,7,1997-12-17 00:00:00,1997-12-19 00:00:00,365,80
10782,CACTU,9,1997-12-17 00:00:00,1997-12-22 00:00:00,5,50
10783,HANAR,4,1997-12-18 00:00:00,1997-12-19 00:00:00,624,90
10784,MAGAA,4,1997-12-18 00:00:00,1997-12-22 00:00:00,350,45
10785,GROSR,1,1997-12-18 00:00:00,1997-12-24 00:00:00,7,55
10786,QUEEN,1,1997-12-19 00:00:00,1997-12-23 00:00:00,554,35
10787,LAMAI,7,1997-12-19 00:00:00,1997-12-26 00:00:00,1249,65
10788,QUICK,1,1997-12-22 00:00:00,1998-01-19 00:00:00,213,50
10789,FOLIG,1,1997-12-22 00:00:00,1997-12-31 00:00:00,5,03
10790,GOURL,6,1997-12-22 00:00:00,1997-12-26 00:00:00,141,15
10791,FRANK,6,1997-12-23 00:00:00,1998-01-01 00:00:00,84,25
10792,WOLZA,1,1997-12-23 00:00:00,1997-12-31 00:00:00,118,95
10793,AROUT,3,1997-12-24 00:00:00,1998-01-08 00:00:00,22,60
10794,QUEDE,6,1997-12-24 00:00:00,1998-01-02 00:00:00,107,45
10795,ERNSH,1,1997-12-24 00:00:00,1998-01-20 00:00:00,633,30
10796,HILAA,3,1997-12-25 00:00:00,1998-01-14 00:00:00,132,60
10797,DRACD,7,1997-12-25 00:00:00,1998-01-05 00:00:00,166,75
10798,ISLAT,7,1997-12-26 00:00:00,1998-01-05 00:00:00,11,65
10799,KOENE,9,1997-12-26 00:00:00,1998-01-05 00:00:00,153,80
10800,SEVES,1,1997-12-26 00:00:00,1998-01-05 00:00:00,687,20
10801,BOLID,4,1997-12-29 00:00:00,1997-12-31 00:00:00,485,45
10802,SIMOB,4,1997-12-29 00:00:00,1998-01-02 00:00:00,1286,30
10803,WELLI,4,1997-12-30 00:00:00,1998-01-06 00:00:00,276,15
10804,SEVES,6,1997-12-30 00:00:00,1998-01-07 00:00:00,136,65
10805,THEBI,7,1997-12-30 00:00:00,1998-01-09 00:00:00,1186,70
10806,VICTE,3,1997-12-31 00:00:00,1998-01-05 00:00:00,110,55
10807,FRANS,4,1997-12-31 00:00:00,1998-01-30 00:00:00,6,80
